"animalID","animalOrder","animalFamily","animalGenericName","animalSpecificEpithet","animalScientificName","animalTaxonAggregate","animalFinestCommonTaxon","animalFinestCommonTaxonRank","animalFunctionalGroup","plantFamily","plantGenericName","plantSpecificEpithet","plantScientificName","floralForm","era","day","month","year","eventDate","animalQuantityConservativeEstimate","animalQuantityGenerousEstimate"
NA,"Diptera","Syrphidae","Parasyrphus","tarsatus","Parasyrphus tarsatus (Zetterstedt, 1838)",NA,"Parasyrphus tarsatus","species","hoverflies","Rosaceae","Rubus","chamaemorus","Rubus chamaemorus L.","disk flower (hidden nectar)","past",3,6,1897,"1897-06-03",8,50
NA,"Diptera","Syrphidae","Dasysyrphus","pinastri","Dasysyrphus pinastri (De Geer, 1776)",NA,"Dasysyrphus pinastri","species","hoverflies","Rosaceae","Rubus","chamaemorus","Rubus chamaemorus L.","disk flower (hidden nectar)","past",3,6,1897,"1897-06-03",2,2
NA,"Diptera","Syrphidae","Melanostoma","mellinum","Melanostoma mellinum Linnaeus, 1758",NA,"Melanostoma mellinum","species","hoverflies","Rosaceae","Rubus","chamaemorus","Rubus chamaemorus L.","disk flower (hidden nectar)","past",3,6,1897,"1897-06-03",1,1
NA,"Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","past",4,7,1896,"1896-07-04",8,50
NA,"Diptera","Syrphidae","Eoseristalis","rupium","Eoseristalis rupium (Fabricius, 1805)",NA,"Eoseristalis rupium","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","past",4,7,1896,"1896-07-04",5,15
NA,"Diptera","Syrphidae","Helophilus","pendulus","Helophilus pendulus (Linnaeus, 1758)",NA,"Helophilus pendulus","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","past",4,7,1896,"1896-07-04",2,2
NA,"Diptera","Syrphidae","Leucozona","lucorum","Leucozona lucorum (Linnaeus, 1758)",NA,"Leucozona lucorum","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","past",4,7,1896,"1896-07-04",4,8
NA,"Diptera","Syrphidae","Dasysyrphus","tricinctus","Dasysyrphus tricinctus (Fallén, 1817)",NA,"Dasysyrphus tricinctus","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","past",4,7,1896,"1896-07-04",1,1
NA,"Diptera","Syrphidae","Eristalis","cryptarum","Eristalis cryptarum Fabricius",NA,"Eristalis cryptarum","species","hoverflies","Parnassiaceae","Parnassia","palustris","Parnassia palustris L.","disk flower (open nectar)","past",4,8,1896,"1896-08-04",8,50
NA,"Diptera","Syrphidae","Sericomyia","lappona","Sericomyia lappona (Linnaeus, 1758)",NA,"Sericomyia lappona","species","hoverflies","Parnassiaceae","Parnassia","palustris","Parnassia palustris L.","disk flower (open nectar)","past",4,8,1896,"1896-08-04",4,8
NA,"Diptera","Syrphidae","Chrysotoxum","fasciolatum","Chrysotoxum fasciolatum (De Geer, 1776)",NA,"Chrysotoxum fasciolatum","species","hoverflies","Parnassiaceae","Parnassia","palustris","Parnassia palustris L.","disk flower (open nectar)","past",4,8,1896,"1896-08-04",4,8
NA,"Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Rosaceae","Rubus","arcticus","Rubus arcticus L.","disk flower (hidden nectar)","past",4,7,1896,"1896-07-04",15,100
NA,"Diptera","Syrphidae","Helophilus","lapponicus","Helophilus lapponicus Wahlberg, 1844",NA,"Helophilus lapponicus","species","hoverflies","Rosaceae","Rubus","arcticus","Rubus arcticus L.","disk flower (hidden nectar)","past",4,7,1896,"1896-07-04",4,8
NA,"Diptera","Syrphidae","Eristalis","cryptarum","Eristalis cryptarum Fabricius",NA,"Eristalis cryptarum","species","hoverflies","Rosaceae","Rubus","arcticus","Rubus arcticus L.","disk flower (hidden nectar)","past",4,7,1896,"1896-07-04",8,50
NA,"Diptera","Syrphidae","Eoseristalis","rupium","Eoseristalis rupium (Fabricius, 1805)",NA,"Eoseristalis rupium","species","hoverflies","Rosaceae","Rubus","chamaemorus","Rubus chamaemorus L.","disk flower (hidden nectar)","past",4,6,1897,"1897-06-04",1,1
NA,"Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","past",5,7,1895,"1895-07-05",4,8
NA,"Diptera","Syrphidae","Eoseristalis","intricaria","Eoseristalis intricaria (Linnaeus, 1758)",NA,"Eoseristalis intricaria","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","past",6,7,1895,"1895-07-06",4,8
NA,"Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","past",6,7,1895,"1895-07-06",4,8
NA,"Diptera","Syrphidae","Cheilosia","gigantea","Cheilosia gigantea (Zetterstedt, 1838)",NA,"Cheilosia gigantea","species","hoverflies","Ericaceae","Vaccinium","vitis-idaea","Vaccinium vitis-idaea L.","bell flowers","past",6,7,1896,"1896-07-06",4,8
NA,"Diptera","Syrphidae","Syritta","pipiens","Syritta pipiens (Linnaeus, 1758)",NA,"Syritta pipiens","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","past",7,7,1895,"1895-07-07",2,2
NA,"Diptera","Syrphidae","Cheilosia","gigantea","Cheilosia gigantea (Zetterstedt, 1838)",NA,"Cheilosia gigantea","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","past",7,7,1895,"1895-07-07",1,1
NA,"Diptera","Syrphidae","Eoseristalis","rupium","Eoseristalis rupium (Fabricius, 1805)",NA,"Eoseristalis rupium","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","past",8,7,1895,"1895-07-08",8,50
NA,"Diptera","Syrphidae","Eoseristalis","rupium","Eoseristalis rupium (Fabricius, 1805)",NA,"Eoseristalis rupium","species","hoverflies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","past",8,7,1895,"1895-07-08",1,1
NA,"Diptera","Syrphidae","Syrphus","ribesii","Syrphus ribesii (Linnaeus, 1758)",NA,"Syrphus ribesii","species","hoverflies","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","past",8,7,1895,"1895-07-08",1,1
NA,"Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","past",8,7,1895,"1895-07-08",8,50
NA,"Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","past",8,7,1896,"1896-07-08",8,50
NA,"Diptera","Syrphidae","Parasyrphus","tarsatus","Parasyrphus tarsatus (Zetterstedt, 1838)",NA,"Parasyrphus tarsatus","species","hoverflies","Rosaceae","Rubus","chamaemorus","Rubus chamaemorus L.","disk flower (hidden nectar)","past",8,6,1898,"1898-06-08",8,50
NA,"Diptera","Syrphidae","Eoseristalis","rupium","Eoseristalis rupium (Fabricius, 1805)",NA,"Eoseristalis rupium","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","past",10,7,1895,"1895-07-10",8,50
NA,"Diptera","Syrphidae","Temnostoma","apiforme","Temnostoma apiforme Fabricius, 1794",NA,"Temnostoma apiforme","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","past",10,7,1895,"1895-07-10",4,8
NA,"Diptera","Syrphidae","Syrphus","ribesii","Syrphus ribesii (Linnaeus, 1758)",NA,"Syrphus ribesii","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","past",10,7,1895,"1895-07-10",5,15
NA,"Diptera","Syrphidae","Dasysyrphus","venustus","Dasysyrphus venustus (Meigen, 1822)",NA,"Dasysyrphus venustus","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","past",10,7,1895,"1895-07-10",4,8
NA,"Diptera","Syrphidae","Chrysotoxum","arcuatum","Chrysotoxum arcuatum (Linnaeus, 1758)",NA,"Chrysotoxum arcuatum","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","past",10,8,1896,"1896-08-10",4,8
NA,"Diptera","Syrphidae","Helophilus","pendulus","Helophilus pendulus (Linnaeus, 1758)",NA,"Helophilus pendulus","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","past",10,8,1896,"1896-08-10",4,8
NA,"Diptera","Syrphidae","Syrphus","ribesii","Syrphus ribesii (Linnaeus, 1758)",NA,"Syrphus ribesii","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","past",15,7,1896,"1896-07-15",4,8
NA,"Diptera","Syrphidae","Helophilus","lapponicus","Helophilus lapponicus Wahlberg, 1844",NA,"Helophilus lapponicus","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","past",15,7,1896,"1896-07-15",1,1
NA,"Diptera","Syrphidae","Sphaerophoria","taeniata","Sphaerophoria taeniata (Meigen, 1822)",NA,"Sphaerophoria taeniata","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","past",15,7,1896,"1896-07-15",1,1
NA,"Diptera","Syrphidae","Chrysotoxum","arcuatum","Chrysotoxum arcuatum (Linnaeus, 1758)",NA,"Chrysotoxum arcuatum","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","past",17,7,1895,"1895-07-17",1,1
NA,"Diptera","Syrphidae","Syritta","pipiens","Syritta pipiens (Linnaeus, 1758)",NA,"Syritta pipiens","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","past",17,7,1895,"1895-07-17",2,2
NA,"Diptera","Syrphidae","Syrphus","ribesii","Syrphus ribesii (Linnaeus, 1758)",NA,"Syrphus ribesii","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",17,6,1898,"1898-06-17",1,1
NA,"Diptera","Syrphidae","Eupeodes","luniger","Eupeodes luniger (Meigen, 1822)",NA,"Eupeodes luniger","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",17,6,1898,"1898-06-17",1,1
NA,"Diptera","Syrphidae","Melangyna","cincta","Melangyna cincta (Fallén, 1817)",NA,"Melangyna cincta","species","hoverflies","Rosaceae","Rubus","chamaemorus","Rubus chamaemorus L.","disk flower (hidden nectar)","past",17,6,1898,"1898-06-17",1,1
NA,"Diptera","Syrphidae","Pipiza","noctiluca","Pipiza noctiluca (Linnaeus, 1758)",NA,"Pipiza noctiluca","species","hoverflies","Rosaceae","Rubus","chamaemorus","Rubus chamaemorus L.","disk flower (hidden nectar)","past",17,6,1898,"1898-06-17",1,1
NA,"Diptera","Syrphidae","Platycheirus","albimanus","Platycheirus albimanus (Fabricius, 1781)",NA,"Platycheirus albimanus","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","past",17,7,1896,"1896-07-17",4,8
NA,"Diptera","Syrphidae","Syritta","pipiens","Syritta pipiens (Linnaeus, 1758)",NA,"Syritta pipiens","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","past",17,7,1896,"1896-07-17",1,1
NA,"Diptera","Syrphidae","Syritta","pipiens","Syritta pipiens (Linnaeus, 1758)",NA,"Syritta pipiens","species","hoverflies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","past",20,7,1896,"1896-07-20",1,1
NA,"Diptera","Syrphidae","Syrphus","ribesii","Syrphus ribesii (Linnaeus, 1758)",NA,"Syrphus ribesii","species","hoverflies","Ranunculaceae","Ranunculus","acris","Ranunculus acris L.","disk flower (hidden nectar)","past",21,6,1897,"1897-06-21",15,100
NA,"Diptera","Syrphidae","Dasysyrphus","pinastri","Dasysyrphus pinastri (De Geer, 1776)",NA,"Dasysyrphus pinastri","species","hoverflies","Ranunculaceae","Ranunculus","acris","Ranunculus acris L.","disk flower (hidden nectar)","past",21,6,1897,"1897-06-21",5,15
NA,"Diptera","Syrphidae","Sericomyia","lappona","Sericomyia lappona (Linnaeus, 1758)",NA,"Sericomyia lappona","species","hoverflies","Ranunculaceae","Ranunculus","acris","Ranunculus acris L.","disk flower (hidden nectar)","past",21,6,1897,"1897-06-21",1,1
NA,"Diptera","Syrphidae","Lejops","transfuga","Lejops transfuga (Linnaeus, 1758)",NA,"Lejops transfuga","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1900,"1900-06-22",1,1
NA,"Diptera","Syrphidae","Brachyopa","dorsata","Brachyopa dorsata Zetterstedt, 1837",NA,"Brachyopa dorsata","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1900,"1900-06-22",2,2
NA,"Diptera","Syrphidae","Eristalis","cryptarum","Eristalis cryptarum Fabricius",NA,"Eristalis cryptarum","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1900,"1900-06-22",2,2
NA,"Diptera","Syrphidae","Parasyrphus","lineola","Parasyrphus lineola Zetterstedt, 1843",NA,"Parasyrphus lineola","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1900,"1900-06-22",1,1
NA,"Diptera","Syrphidae","Dasysyrphus","pinastri","Dasysyrphus pinastri (De Geer, 1776)",NA,"Dasysyrphus pinastri","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1900,"1900-06-22",1,1
NA,"Diptera","Syrphidae","Dasysyrphus","nigricornis","Dasysyrphus nigricornis (Verrall, 1873)",NA,"Dasysyrphus nigricornis","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1900,"1900-06-22",1,1
NA,"Diptera","Syrphidae","Parasyrphus","tarsatus","Parasyrphus tarsatus (Zetterstedt, 1838)",NA,"Parasyrphus tarsatus","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1900,"1900-06-22",15,100
NA,"Diptera","Syrphidae","Melanostoma","dubium","Melanostoma dubium Zetterstedt, 1838",NA,"Melanostoma dubium","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1900,"1900-06-22",1,1
NA,"Diptera","Syrphidae","Melanostoma","mellinum","Melanostoma mellinum Linnaeus, 1758",NA,"Melanostoma mellinum","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1900,"1900-06-22",1,1
NA,"Diptera","Syrphidae","Cheilosia","vernalis","Cheilosia vernalis (Fallén, 1817)",NA,"Cheilosia vernalis","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1900,"1900-06-22",5,15
NA,"Diptera","Syrphidae","Pipiza","quadrimaculata","Pipiza quadrimaculata (Panzer, 1802)",NA,"Pipiza quadrimaculata","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1898,"1898-06-22",1,1
NA,"Diptera","Syrphidae","Xylota","abiens","Xylota abiens Meigen, 1822",NA,"Xylota abiens","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1900,"1900-06-22",2,2
NA,"Diptera","Syrphidae","Neoascia","tenur","Neoascia tenur (Harris, 1780) ",NA,"Neoascia tenur","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",22,6,1900,"1900-06-22",1,1
NA,"Diptera","Syrphidae","Melanostoma","mellinum","Melanostoma mellinum Linnaeus, 1758",NA,"Melanostoma mellinum","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","past",22,7,1897,"1897-07-22",1,1
NA,"Diptera","Syrphidae","Eristalis","cryptarum","Eristalis cryptarum Fabricius",NA,"Eristalis cryptarum","species","hoverflies","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","past",23,7,1896,"1896-07-23",5,15
NA,"Diptera","Syrphidae","Syrphus","ribesii","Syrphus ribesii (Linnaeus, 1758)",NA,"Syrphus ribesii","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","past",23,7,1896,"1896-07-23",4,8
NA,"Diptera","Syrphidae","Melangyna","barbifrons","Melangyna barbifrons (Fallén, 1817)",NA,"Melangyna barbifrons","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",26,5,1897,"1897-05-26",1,1
NA,"Diptera","Syrphidae","Cheilosia","vernalis","Cheilosia vernalis (Fallén, 1817)",NA,"Cheilosia vernalis","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",27,6,1900,"1900-06-27",5,15
NA,"Diptera","Syrphidae","Pipiza","quadrimaculata","Pipiza quadrimaculata (Panzer, 1802)",NA,"Pipiza quadrimaculata","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",27,6,1900,"1900-06-27",1,1
NA,"Diptera","Syrphidae","Eristalis","cryptarum","Eristalis cryptarum Fabricius",NA,"Eristalis cryptarum","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",28,5,1897,"1897-05-28",8,50
NA,"Diptera","Syrphidae","Dasysyrphus","venustus","Dasysyrphus venustus (Meigen, 1822)",NA,"Dasysyrphus venustus","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","past",28,5,1897,"1897-05-28",1,1
NA,"Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Rosaceae","Rubus","arcticus","Rubus arcticus L.","disk flower (hidden nectar)","past",28,6,1898,"1898-06-28",15,100
NA,"Diptera","Syrphidae","Eoseristalis","rupium","Eoseristalis rupium (Fabricius, 1805)",NA,"Eoseristalis rupium","species","hoverflies","Rosaceae","Rubus","arcticus","Rubus arcticus L.","disk flower (hidden nectar)","past",28,6,1898,"1898-06-28",4,8
NA,"Diptera","Syrphidae","Platycheirus","peltatus","Platycheirus peltatus (Meigen, 1822)",NA,"Platycheirus peltatus","species","hoverflies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","past",29,7,1899,"1899-07-29",1,1
NA,"Diptera","Syrphidae","Parasyrphus","lineola","Parasyrphus lineola Zetterstedt, 1843",NA,"Parasyrphus lineola","species","hoverflies","Ranunculaceae","Ranunculus","acris","Ranunculus acris L.","disk flower (hidden nectar)","past",29,6,1898,"1898-06-29",8,50
NA,"Diptera","Syrphidae","Platycheirus","granditarsis","Platycheirus granditarsis (Forster, 1770)",NA,"Platycheirus granditarsis","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","past",29,7,1899,"1899-07-29",1,1
